sentence_1,sentence_2,similarity
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","Once they left, her Fairy Godmother appeared and helped Cinderella go to the ball with a bit of magic that would only last until midnight.",0.04773990861688518
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","At the ball, Cinderella caught the eye of the prince, as she was the most beautiful girl there, and they danced all night.",0.006572065136573032
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","One day, the king decided to throw a ball and invited all the young maidens in the kingdom.",0.002689268386444267
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.",1.0000000000000002
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","The story of Cinderella tells of a kindhearted young woman who was treated cruelly by her stepmother and sisters, but, never the less, kept a humble attitude.",0.040441545709846635
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","At the ball, Cinderella caught the eye of the prince, as she was the most beautiful girl there, and they danced all night.",0.006572065136573032
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.",1.0000000000000002
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","The story of Cinderella tells of a kindhearted young woman who was treated cruelly by her stepmother and sisters, but, never the less, kept a humble attitude.",0.040441545709846635
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.",1.0000000000000002
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","Once they left, her Fairy Godmother appeared and helped Cinderella go to the ball with a bit of magic that would only last until midnight.",0.04773990861688518
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","The story of Cinderella tells of a kindhearted young woman who was treated cruelly by her stepmother and sisters, but, never the less, kept a humble attitude.",0.040441545709846635
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.",1.0000000000000002
"While Cinderella’s sisters made her help them get ready for the ball, not once did they ask her if she would like to go with them.","One day, the king decided to throw a ball and invited all the young maidens in the kingdom.",0.002689268386444267
